0,210.394,210.394
1,210.3890001,210.3890001
2,210.385,210.385
3,210.3800001,210.3800001
4,210.376,210.376
5,210.3889998,210.3889998
6,210.443,210.443
7,210.4480001,210.4480001
8,210.4659996,210.4659996
9,210.4760001,210.4760001
10,210.4739996,210.4739996
11,210.5269997,210.5269997
12,210.5809998,210.5809998
13,210.6339998,210.6339998
14,210.6929999,210.6929999
15,210.76,210.6779999
16,210.8309991,209.9120181
17,210.9189994,209.5330003
18,210.9639999,209.5319998
19,210.9779999,209.5619997
20,210.9909999,209.5969999
21,211.004,209.6659998
22,211.017,209.744
23,211.0349998,209.8219996
24,211.0629998,209.8759994
25,211.0909999,209.9499996
26,211.1189998,210.0369995
27,211.1479999,210.0910001
28,211.165,210.1469999
29,211.173,210.1629999
30,211.1839999,210.2119991
31,211.1989999,210.2390001
32,211.198,210.2829995
33,211.2129999,210.3039994
34,211.219,210.3180001
35,211.1820002,210.3559999
36,210.6940024,210.4
37,209.1570036,210.4189996
38,209.0410012,210.4400001
39,209.1109994,210.483
40,209.2089995,210.5229998
41,209.3679992,210.5299999
42,209.3860001,210.531
43,209.353,210.499
44,209.3799997,210.4749999
45,209.4049998,210.4260004
46,209.4469995,210.4369997
47,209.5159996,210.4719997
48,209.5749997,210.5
49,209.6349999,210.475
50,209.694,210.487
51,209.7539994,210.5110004
52,209.8129995,210.5139997
53,209.8719997,210.5290001
54,209.9309996,210.5329999
55,209.9799998,210.5190002
56,209.998,210.4730001
57,210.0079999,210.4390001
58,210.0319997,210.4100004
59,210.0689999,210.3720001
60,210.0689998,210.4539983
61,210.1049999,210.6149993
62,210.1219999,210.955998
63,210.1819998,210.991
64,210.2479998,210.981
65,210.3329993,210.9660002
66,210.3889996,210.9490002
67,210.4259999,210.9310001
68,210.4429998,210.9120001
69,210.5189995,210.8940001
70,210.589,210.8770001
71,210.6269999,210.862
72,210.6669998,210.8490001
73,210.6799999,210.8370001
74,210.678,210.828
75,210.6670001,210.82
76,210.6559998,210.8130001
77,210.68,210.807
78,210.664,210.803
79,210.662,210.798
80,210.6340004,210.7930001
81,210.6150001,210.7880001
82,210.5810003,210.7820001
83,210.5789994,210.775
84,210.7249997,210.7309999
85,210.8889995,210.8889995
86,211.0729998,211.0729998
87,211.2039992,211.2039992
88,211.3019992,211.3019992
89,211.3979994,211.3979994
90,211.4919996,211.4919996
91,211.5909995,211.5909995
92,211.6509999,211.6509999
93,211.676,211.676
94,211.6760003,211.6760003
95,211.6450002,211.6450002
96,211.63,211.63
97,211.627,211.627
98,211.623,211.623
99,211.62,211.62
100,211.5909999,211.5909999
101,211.5209999,211.5209999
102,211.5340001,211.5340001
103,211.523,211.523
104,211.5220001,211.5220001
105,211.4810001,211.4810001
