0.000088388, 0.035, 0.035
0.000176777, 0.050, 0.050
0.000297302, 0.040, 0.040
0.000420448, 0.040, 0.040
0.000594604, 0.055, 0.055
0.000840896, 0.060, 0.060
0.001189207, 0.100, 0.100
0.001681793, 0.100, 0.100
0.002378414, 0.145, 0.145
0.003363586, 0.205, 0.205
0.004756828, 0.160, 0.160
0.006727171, 0.010, 0.010
